track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,search_title,search_artist,search_track_id,preview_url
TRAYDJL128F145F261,Too Big,SOCKJZY12AF72AC273,The Very Best Of,AR6UVLC1187B9B4D4C,2c16cb3f-e85f-4158-889f-ffc038f5792d,Suzi Quatro,200.202,0.627361447085,0.406642648699,1974,Too Big,Suzi Quatro,6ReKYM5kvnMnFjvrVc40o7,https://p.scdn.co/mp3-preview/b615d25a0a8c0655fad5962196a3efd91ff03226
TRAYDTH12903CDA34B,A Little Louder,SOAHRLX12A58A7C372,A Little Louder,ARHP6H31187FB4A38C,138dd95b-9311-416e-bcdd-a80067289de6,DJ Icey,356.41424,0.682320611152,0.433126587562,2003,A Little Louder,DJ Icey,52aI4x3rhvy772O5WAxTxm,https://p.scdn.co/mp3-preview/f49781447cb969159f4756a431ec74f9311b2159
TRAYDXM128F9317358,No You Girls,SOTPHGF12A8C142844,No You Girls,ARYVO9V1187B9B1FC6,aa7a2827-f74b-473c-bd79-03d065835cf7,Franz Ferdinand,428.45995,0.80322000309,0.571376561591,2009,No You Girls,Franz Ferdinand,4VP8QiCeaZq8BeTIUrMQOG,https://p.scdn.co/mp3-preview/b48d97574dce71d594a541f04acf119c30dfb0df
TRAYDYV128F42906E1,Breakin' It,SOOQRDY12A8C13A8DF,Ten Thousand Angels,ARZL6CE1187FB3F264,05950280-7d03-4816-aecb-438c9e4cb312,Mindy McCready,200.38485,0.679292184444,0.431882756338,1996,Breakin' It,Mindy McCready,28ASGPSjoim9Z2q34BBtKv,https://p.scdn.co/mp3-preview/eb8272e9ac9537de22c429d8205bc98a1bf4cb31
TRAYDZH128C71967BC,Sucker,SOGFEYF12A6310DF58,New Found Glory,ARH9HS41187FB5BC6F,6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,172.22485,0.891853779689,0.548228209192,2000,Sucker,New Found Glory,43GEARdOhWe57fq6lLvTt8,https://p.scdn.co/mp3-preview/da5f5068622fe940d09a7ba2df0eee5461521155
TRAYDGF128F932F43D,Silent Night,SOCNRZP12AB0182DC6,Redeye 2008 Holiday Sampler,AR5K5P91187FB41FE2,561e601b-553e-4629-8fa5-b19b60c6bf9d,Old Soul,85.99465,0.506114298626,0.331906722428,2008,Silent Night,The Temptations,2mtm0aF6c7Yd66sFaE3ipu,https://p.scdn.co/mp3-preview/ec9633a8a568a4c0fc919fe5475e7291d5d00143
TRAYDGA128F427D05F,Less Is More,SOFTBCN12A8C13AAC1,Roni Size Reprazent - New Forms2,AR2NJG71187FB5203E,2eeba1d4-f67d-45be-a22e-ab73e925aa43,Roni Size,373.86404,0.674160475385,0.478490732973,0,Less Is More - 2008 Re-mastered,Roni Size,4f1YtzFr7jIzUywwdmkMIs,https://p.scdn.co/mp3-preview/7eb237c215a170ad15514f992fbe997a5dc5ff82
TRAYEKM128F92FB049,Each & Every Direction,SOYOMGJ12A58A7A668,Rockin' In The Weary Land,ARIRBO11187FB4B219,a916ce0a-0ab7-4b2f-b169-2166b746e31e,Donna The Buffalo,376.29342,0.575532411691,0.37453002882,0,Each & Every Direction,Donna The Buffalo,7eGgjiU0eKC3WiDkvdwtdW,https://p.scdn.co/mp3-preview/27e94f1ddaa706203c47296b32881f9aef0db26c
TRAYESZ128F1458FAE,The Order Of Death,SOTOYAE12A6D4F795E,This Is What You Want . . . This Is What You Get,ARDG9Z71187B997023,68950696-ee9a-49b2-a8c2-d1d6c19355cc,Public Image Ltd,288.80934,0.684994896581,0.41551708286,1984,The Order Of Death - 2011 - Remaster,Public Image Ltd.,6LM5C6vEAwfAlaobFOURz7,https://p.scdn.co/mp3-preview/5dfbfe4435e992b9ee1279048ea70912f6d4fe76
TRAYEIJ128F42A53E0,I Just Knew,SOJRLPO12A58A7BDBD,When You Lie Next To Me,AR47DOS1187B996105,7b8245d2-e4dc-44c4-beef-739ad26b9df9,Kellie Coffey,187.16689,0.56880486472,0.347704978239,0,I Just Knew,Kellie Coffey,6VzMQzVBR0fpuOik39BTLg,https://p.scdn.co/mp3-preview/581eeac04c74a6af101046359ad0750d90d51b25
TRAYEGN128F9361233,When She Dances,SOOPLJP12AB017EC77,Had To Cry Today,ARSHZBZ1187B98A445,984f8239-8fe1-4683-9c54-10ffb14439e9,Joe Bonamassa,293.69424,0.675919556522,0.511054353898,2004,When She Dances,Joe Bonamassa,17VqQQo5RkdA7iukLr0okv,https://p.scdn.co/mp3-preview/1c123b61702dd38dc9b252c220bdade79e3f2bd3
TRAYEUY128F4233766,Stardust,SOCMUVE12A8AE47257,Reader's Digest Music: The Best Of Henry Mancini: The 1981 Reader's Digest Recordings Volume 2,ARZWPWP1241B9CA793,83e71a21-caf7-4e48-8ff7-6512d51e88a3,Henry Mancini,182.282,0.695422285359,0.437494806886,0,Stardust,Romantische Klaviermusik,3OsvGDwiJT1iH9obLFckxw,https://p.scdn.co/mp3-preview/b541b52920ba3c913e0de7751b632241aec2d872
TRAYEQN128F429AF81,In The Good Old Summertime,SOAGASM12A8C13DEBF,The Golden Jubilee Album,AR3EABF1187B98AD35,1404fcf2-5c92-434b-8d37-7f9b0c8f986f,Sophie Tucker,72.01914,0.451784405954,0.360916230015,0,In the Good Old Summertime,Sophie Tucker,4BhsX6AnwjQya7ayMM0GH7,https://p.scdn.co/mp3-preview/8fb7547f069dd6f8c38af67339abed9fd1543fcb
TRAYERN12903D0D0C3,Instrumental Traditional,SOJHKJY12AC468ED14,Strictly Parang - The Best of Trinidad Parang_ Vol IV,ARKQLQQ12509412869,,La Divina Pastora,327.78404,0.20566800669,0.0,0,Instrumental Traditional,La Divina Pastora,0FU104sce0tuYFMTaJY9gL,https://p.scdn.co/mp3-preview/b3e963c39674f1aeb1f4966748c410b283119fb5
TRAYEKY12903D0128D,I Still Remember,SOAOFMX12A8C1421AD,What Love Can Do,ARZ8KO81187B9B1B7C,2882ffa3-dec9-4055-a842-a950728bcb02,John Pagano_ Burt Bacharach,289.48853,0.606769573205,0.470790249527,0,I Still Remember,Burt Bacharach,3VmdofozjXYf46bgfqCl2q,https://p.scdn.co/mp3-preview/d75cac2cae55ca13250dc9071fc25ec0434e7533
TRAYELV12903CB3BEA,Journey's End,SOOJILM12AB018AA47,All Empires Fall,ARIF6IS1187B98FDEB,eacf66a8-8ea0-41e4-879e-fcc61bcb03f0,Primordial,425.19465,0.751040126113,0.418193099976,1998,Dark Song,Primordial,11NVsbkLG8iqQkTNn0OdeJ,https://p.scdn.co/mp3-preview/f5d3702636692a57613dfb4d7f2fb89800f97c9a
TRAYEWY128F92DEC29,Si Je M'En Sors,SOYMQBA12AAF3B5701,Si Je M'En Sors,AR2XRFQ1187FB417FE,a69cd724-2f57-4ed0-bfed-ba20401eb84c,Julie Zenatti,211.64363,0.626957723005,0.434859589343,2000,Si je m'en sors,Julie Zenatti,6jb9vvG6RVONVxEWhHCnMK,https://p.scdn.co/mp3-preview/ef2682a3a0fa1b92b453e50bca34511eb02ec2cd
TRAYLSA12903CD02FC,T-Bone,SOBZZEQ12AB018802D,Seasons,ARHUQUF1187FB382E6,69e69087-a1e1-401a-a207-4b3223a6a436,T-Bone,164.70159,0.675003400858,0.497304911374,0,Them Bones (2022 Remaster),Alice In Chains,4A065x9kJt955eGVqf813g,https://p.scdn.co/mp3-preview/d4cc42320063ee1d2d05eca4671a495e33620f41
TRAYLQL128F92F0A86,Break My Mind,SODWAMH12AAF3B385E,The King's Harmoniers,AR358YS1187FB44A29,42b93918-afa2-4f77-b231-b1244606900d,The Jordanaires,134.21669,0.382308282837,0.283562595981,0,Break My Mind,The Jordanaires,3EH8rDxQwu9MMHPqTepXkJ,https://p.scdn.co/mp3-preview/907061e1c53c53c26e66e3a62b125b3955423e83
TRAYLRS128F427FE81,Abstracted,SOAZXJW12A58A7C4DE,Pitch Black Progress,ARBD4QW1187FB42153,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b,Scar Symmetry,204.95628,0.718381342383,0.455825978803,2006,Abstracted,Scar Symmetry,67D6aZXXkIwBdgCEn28qo1,https://p.scdn.co/mp3-preview/4cb4b8a011fc1c8a57a1355ef85426d4f09a0bff
TRAYLQT128F425A4A6,God's Hands,SOSBWPG12A8C135B62,American Gospel Classics,ARBPRTL11F4C83CB05,,The Oak Ridge Boys,154.8273,0.691442152485,0.402835786586,0,God's Hands,The Oak Ridge Boys,3HvntkD2IVBJPCDxSaFkCA,https://p.scdn.co/mp3-preview/0ba2c2d050e7d56e413b9ef5cfa8f848ce3364c6
TRAYLKH128F427BCCC,When The Levee Breaks,SOKVNIC12A58A7B805,The Crimson Idol,ARTSGR41187B9912C6,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,W.A.S.P.,426.78812,0.727497337342,0.537267237341,1992,When the Levee Breaks,Robert Plant,4K8ZqXtjmqJrsZA1vFcM7X,https://p.scdn.co/mp3-preview/14992212aa92ce4be5faef8dc3b81a7f9b05a9e7
TRAYLCC128F93477EC,Yoga de Sensualite,SOLLFHP12A58A77467,Yoga Hotel,ARJ3TAF1187FB4AAB1,61b243f5-698f-4ba3-9538-20279da8edc2,David & Steve Gordon,480.80934,0.387242594708,0.187676300929,0,Yoga De Sensualite,David & Steve Gordon,1qtE0lvTO6DqSxvi9G6oTa,https://p.scdn.co/mp3-preview/4dcae35555f43597a2e101f236dd9e389dc6cc31
TRAYLGZ12903CAA1A1,Polles Fores,SOLQGKC12AB0187983,Live!,ARPGOAF1187B98F677,9ce2a18a-3e70-45bd-9de4-2a4f204348ff,Giorgos Tsalikis,78.05342,0.240387119041,0.0,0,Polles Fores - Live,Giorgos Tsalikis,5QmRTCKr7qKFNYCaHFbSoy,https://p.scdn.co/mp3-preview/01ddfc6574c6bc2f7ef85841556da73e998d1629
TRAYLRT128F42605AF,La La,SOIIRHU12AF72A4D7C,The Verve Pipe,ARQOC971187B9910FA,28f93e8a-43fa-4cfb-aea5-11252ff937ab,The Verve Pipe,249.28608,0.703349440412,0.49839533835,1999,The Freshman - Live,The Verve Pipe,2Obk5bYS3DQt0rcj3qlKji,https://p.scdn.co/mp3-preview/6d10f2884f039a533ac5cbe926095c1076f794d5
TRAYLCK128F933C422,Morning at the hotel,SOLJYSI12AB0182A80,3 Couleurs : Blanc,ARLE1JH1187B9B630B,d229ee11-fc4e-4a1c-8e0a-1e8f84950532,Zbigniew Preisner,146.46812,0.639158707883,0.497544085149,1994,Morning at the Hotel,Zbigniew Preisner,0ytNVtgfqMsfU2Cc4gUhUF,https://p.scdn.co/mp3-preview/9c776a9f5e642520a7e1aa9c3428bb3f6f4bdb5e
TRAYLEA128F42B9487,Letter To The King,SOIFHON12AB0185C5F,LAX,ARPBTRI1187FB52457,baec7ed1-32d7-482d-9455-33c403e61952,The Game / Nas,345.59955,0.927985931015,0.599859524967,0,Letter To The King,The Game,0pETU65Nri4vBhUi9fYqnW,https://p.scdn.co/mp3-preview/7100000f49762af3d06032ae9a10ac2031a31a31
TRAYLOZ12903CF2EBA,Summer Sands (feat. Carol Keogh),SOHXHIA12AC9072E10,Saints & Scoundrels,ARH8HRR1187FB5CBE8,107bbb89-98a3-406d-bf03-ba7d09c6a6f0,Sharon Shannon_ Carol Keogh,199.88853,0.585161206739,0.367071449289,0,Summer Sands,Sharon Shannon feat. Carol Keogh,7CqUpijlfbAxqGbgqw2dAX,https://p.scdn.co/mp3-preview/8b51d4562c97c25548798d040c0d7e5a01ec38bf
TRAYLOM12903CD2DF3,El Chisme De La Cuchara,SONYQUL12AB0188C4D,Tumi Cuba Classics Vol.3: Rumba,ARZ7OD71187B9940A7,1e9ddd4a-cb1b-4ed4-be1f-f73f6af9c3c9,Los Munequitos de Matanzas,184.21506,0.379983082577,0.30951427174,0,El Chisme de la Cuchara,Los Muñequitos De Matanzas,6nleHGIbLe1MG3BnG1oSVQ,https://p.scdn.co/mp3-preview/315ae219634289029afa4bdff736e5e1d0fd3af3
TRAYPFH128E07937C3,Slaves & Bulldozers,SOAAEHR12A6D4FB060,Badmotorfinger,AR5N8VN1187FB37A4E,153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,415.81669,0.806359342993,0.545789126217,1991,Slaves & Bulldozers - Remastered 2016,Soundgarden,5OItvMnlXm5OugNhUQwxgS,https://p.scdn.co/mp3-preview/0f63fda57bee9e72ff3698af384f44b3c09f4bdc
TRAYPBZ12903CAED8E,Head Hunter,SOWBHUE12AB0180BDF,Johnny Otis and the Good Time Blues 5,ARRHVVL1187B991E41,8ca2e10a-7a93-4065-aa77-8f277bfb1c84,Johnny Otis,182.46485,0.494902079229,0.334143883291,0,Head Hunter,Big Jay McNeely,4BGZhEkmvNmcDMl8BjmnDr,https://p.scdn.co/mp3-preview/26b837ccfbc57d99e11ff12641731c0f79c56be6
TRAYPIT128F92EEC7C,Saxambando,SOOEERU12AAA15E794,Western World (Ocidente),ARN9GBH1187FB3FEF9,327fd7d2-bb78-4802-bc72-12a2faa87968,Leo Gandelman,119.09179,0.398366354333,0.390434973269,0,Saxambando,Leo Gandelman,7vyZEEsANIKDrPPGjwq5cY,https://p.scdn.co/mp3-preview/dabdadf4a21180728babc479dd302ca6c4ece324
TRAYPXP12903CD8D45,Conquer Me,SOABVPU12AB018AA22,Dub Plate Style,ARZZRK91187B9A5CA5,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,Delroy Wilson,180.53179,0.58344302355,0.385787614584,2009,Trying to Conquer Me,Delroy Wilson,5gDItD5FXNt4OQWNmdCS2M,https://p.scdn.co/mp3-preview/89a35917352632ea197ad4c268a2ba71a71e6a58
TRAYPEN128F42617AB,E-mail From Nigeria,SOFLELE12A8C13B2B4,Hip Hopped Grandma,AR45KNL1187B992E53,3f4a14ca-96d2-4ebd-9334-502fc24c2f85,Dr. Elmo,203.78077,0.475721566731,0.398373122737,0,E-mail From Nigeria,Dr. Elmo,6nC1eJSOW9GPMj0L9lh3TB,https://p.scdn.co/mp3-preview/338819d97166f23a51843d725b9c5ab5ccc1732a
TRAYPVE128F1483832,No Angel (radio/album),SODLDIV12A6D4F9B96,Supersized,ARYG6CU1187FB3852B,67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9,Milk Inc.,239.82975,0.652801354921,0.443098946532,2006,In My Eyes - Radio Edit,Milk Inc.,4a8qmz7P7isDJp5Dk7oAiz,https://p.scdn.co/mp3-preview/087f7ff4266ffd27ae42c36073ee1cc88e5cadff
TRAYPKR12903CF9519,Ven a Mi,SONEFMV12AC3DF6DB7,Un Trozo de Mi,ARGRTPZ1257509D28A,,David Saylor,252.13342,0.395603509222,0.0,0,Cadillac solitario,Loquillo,3VNxbWlw9oVvxSnSbeiCBb,https://p.scdn.co/mp3-preview/f3605662b0c047dd332e5232c792f4b83480e13c
TRAYPEF128F421F58B,Waltzing Matilda,SOCJBTQ12A6D4FA539,Giant Wurlitzer Pipe Organ Vol. 1,AR3S7KI1187FB3F737,d260d424-3db1-40ee-952d-ed82e8632692,Leon Berry,171.59791,0.285488908329,0.246656523411,0,Waltzing Matilda,Leon Berry,2VhzrvkK6XjCAjWlu6eAt0,https://p.scdn.co/mp3-preview/efd9097f05562431a5472ca132f1e063fd42754e
TRAYPMR128E0785DD1,Loverman,SOOEXUJ12A6701E77F,Let Love In,ARODBRG1187FB3FD99,172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & The Bad Seeds,382.01424,0.694021647907,0.479407675575,1994,Loverman,Nick Cave & The Bad Seeds,3soCx6Iaz4UbJQ01sP1n5y,https://p.scdn.co/mp3-preview/46d0b786ff871b3b770774049fd23902b907f258
TRAYPZB12903CE763B,Nordfjorloftet,SORFQCM12AC3DF9530,Herrelaus,AR280881187B98BA28,f3167bb9-225b-49fe-b2e7-02a44107dbd1,YGGDRASIL,190.69342,0.522008232507,0.347098105121,1998,Nordfjorloftet,Yggdrasil,41rg2MBvOylTqzJA3cjRbY,https://p.scdn.co/mp3-preview/754977ffc8ba7e11420c91c617315cda591bc337
TRAYPHG128F42777D1,Los!,SOXOPDV12A8C133674,Ultra Dark Radio - Compilation III. Mensch und Maschine,ARLKAOO12406A89CB1,ec18d586-74b6-4b50-a404-df7bc6570cb3,Vorstadtkinder,291.21261,0.477387609795,0.423234534811,0,Promesas que no valen nada,Los Piratas,37f6dBsGwi5V9OOXI1KYe7,https://p.scdn.co/mp3-preview/dc0ef91d40d4426b9fdd61034ca45a9cc1c40149
TRAYWSL128F4222D80,Against My Will (LP Version),SOVGRXC12A6D4F94A8,Brenda Lee,ARGKD4W1187B990E04,6ca4886a-8f77-4133-b404-46fb3908e24a,Brenda Lee,205.13914,0.669371501935,0.566912407282,1960,ANTAGONISTA,Belén Aguilera,25MXhQD6t6jkWhYcuGBcjt,https://p.scdn.co/mp3-preview/6921ed376c12694d3f6302eca3c0cad90586fe3c
TRAYWCQ128F149481D,Wild Card,SOSWGFX12A6D4FA2B1,Vintage Collections,ARPFKK81187B99878D,52889ea9-1c52-487e-95a4-8c53f8322ca2,Tex Williams,140.79955,0.425883321613,0.313647771107,2004,Wild Card,Tex Williams,1lhCHFNb5LwjdRLdPILXep,https://p.scdn.co/mp3-preview/dc833c9a44d2b300ec8e0f6e9e5ad76ad4e26db4
TRAYWWX128F92EEECF,Standing On The Corner,SODERUM12AAA15D6D3,The Most Happy Fella,ARKXLIJ1187B9A4C54,dd38ac8c-9fb0-466c-b011-5de671f5978b,Percy Faith & His Orchestra,168.07138,0.437634718072,0.361340210432,0,Standing On the Corner,Percy Faith & His Orchestra,3I6H5GmBCWva9LbOxnWhvs,https://p.scdn.co/mp3-preview/77f5109a5373ec419b2be6ed2ddb02f811f588af
TRAYWSQ128F933F63A,She kills,SOPCERW12AB018A2B5,Mama please,ARB90161187B98CDFE,53a53473-a6e6-421e-875d-45eee18827f2,Cirrus,210.05016,0.606575679456,0.398394107052,0,She Kills,Nawel Ben Kraîem,2ZDbuvBKXJQV1KPIuosuE9,https://p.scdn.co/mp3-preview/03e022c23502e87779fc40d590eb6e088df62111
TRAYWLI128F9300223,Erased,SOHASMZ12A8AE48671,Bare,ARW9FP41187B98C2A7,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,Annie Lennox,280.00608,0.806580411327,0.621085212055,2003,Erased,Annie Lennox,4PdxEKc01hk6JOKzqa3SdW,https://p.scdn.co/mp3-preview/ec82a43675b7a194693cc05857888b82e6c830aa
TRAYWLQ128F933E492,Captain Fury,SOXSPET12AB0183111,True Shift,AR8BMEQ1187B9B4214,a506c0c1-a837-4c5c-8062-78063bb27542,Pumpkin Buzzard,56.29342,0.391108884632,0.240098405753,0,Captain Fury,Pumpkin Buzzard,5aS2GgbnWnQELQgMSCFAEM,https://p.scdn.co/mp3-preview/32f431e8b9ee57cf55f81f197c2d6a718d88861d
TRAYWEU128F427567F,Amazing Grace,SOLWALE12A8C13F621,Cajun Hymns,AR1JGQT1187FB56878,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Jo-El Sonnier,192.67873,0.466897960145,0.320165416046,0,Amazing Grace - Cajun Hymns Album Version,Jo-El Sonnier,3tV9iCmDuz0wrkm8bg6E3a,https://p.scdn.co/mp3-preview/44e4ae1dcfc9532ddda387c3745834b8e0948e31
TRAYWVN128F42B972B,Holdin' On,SOPPYSE12A8C140533,LifeTime,ARB29H41187B98F0EF,44fd61e1-119c-479e-8301-8ac5c77148bf,Terry Callier,327.05261,0.706827671304,0.416173064627,1999,Holdin' On (To Your Love),Terry Callier,0rhgyIctSw80gwLcwLoZTR,https://p.scdn.co/mp3-preview/a111091920eeffeab1f9fc842e527805c6f143cd
TRAYWDO128F426DD31,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,SOTCFVP12A8C13636A,Stravinsky Conducts Stravinsky,ARKCTSM11F4C83C839,,Columbia Symphony Orchestra;Igor Stravinsky,135.88853,0.633258330532,0.49576633024,0,"Stravinsky: L'Oiseau de feu, Tableau I: Introduction - Le jardin enchanté de Kachtcheï - Apparition de l'Oiseau de feu, poursuivi par Ivan Tsarévitch",Igor Stravinsky,0MTQ3uYd40BT4osEdvZINZ,https://p.scdn.co/mp3-preview/1c93bfe11727026d85e56e0f422f2245cfdd5be7
TRAYWVM128F426520A,Stompin' at the Savoy,SOAPYOS12A8C133890,Swing - Original Broadway Cast Recording,AR4JY8V1187B98A62F,6e5477fa-8946-4a33-89fe-9f16c0568d12,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,217.73016,0.50677396849,0.37976178373,0,Stompin' at the Savoy,Ann Hampton Callaway,0KqaZAcA5FhmNWt1LpbP2U,https://p.scdn.co/mp3-preview/a07a8c90fbb20c0a3e37bccd7fdcf45fec0b5ddc
TRAYWHE128F92E9D6A,Three Hearts In A Tangle,SOLGODL12AB017CD18,Second Hand Rose,AR059HI1187B9A14D7,56d7c456-3ffb-4384-89bf-b0024c2d9d55,Roy Drusky,167.70567,0.378347968586,0.306518600038,1961,Three Hearts in a Tangle,Roy Drusky,7DQe1EBRlKTOaiXgALUHB0,https://p.scdn.co/mp3-preview/67226dab2d005fff5afe8172ce05cc534c0c5165
TRAYZBA128F4264551,Did We Not Choose Each Other,SONCTXN12A8C134A81,Whaler,ARNF6401187FB57032,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,Sophie B. Hawkins,265.06404,0.713274972364,0.377593081772,1994,Did We Not Choose Each Other,Sophie B. Hawkins,2Sw15JK0Nj0LHsP3V0xYGa,https://p.scdn.co/mp3-preview/8f10d459bb1749391ee7b52c9ce8b83959c4ad9c
TRAYZWQ128F42752A8,Caught In A Dream (Album Version),SOQLJBF12A8C13942A,Love It To Death,AR1ABAO1187FB531E1,4d7928cd-7ed2-4282-8c29-c0c9f966f1bd,Alice Cooper,189.90975,0.838924310507,0.607792751463,1971,Scream,New Limit,1TVCeB48mLwcPJ5OWE93Pm,https://p.scdn.co/mp3-preview/c4338b34552568698d28edd5819dd76e5bd5e16e
TRAYZHZ12903CB576F,Immortal_ Invisible,SOUOXQJ12A58A7E777,Acapella Hymns,AR7ZKHQ1187B98DD73,16cea8ac-a655-4500-9c99-c3bbcc133fed,Glad,174.52363,0.524265130552,0.372232888611,1993,"Immortal, Invisible",Glad,0G45e3fHewX5UgKL5DP6Nq,https://p.scdn.co/mp3-preview/8766c7519d40a8bfcdf32a3481d8f59610e5b23e
TRAYZUM128F428F3F1,Mardi Gras Mambo (Cajun Mardi Gras Album Version),SOGCPID12A8C139F54,Cajun Mardi Gras,AR1JGQT1187FB56878,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Jo-El Sonnier,180.61016,0.466897960145,0.320165416046,0,Mardi Gras Mambo,Jo-El Sonnier,4GMqqdYTaEUN0W9qKeFlFH,https://p.scdn.co/mp3-preview/b8db8d96675d155815a0da5e722b0f6f2dcd9472
TRAYZZB128F425B73A,Genio Atrapado,SOYMMRW12A8AE4625D,Christina Aguilera/Stripped,AR0S7TA1187FB4D024,b202beb7-99bd-47e7-8b72-195c8d72ebdd,Christina Aguilera,278.04689,0.831240276991,0.725746081852,2000,Genio Atrapado,Christina Aguilera,3ne8ipFCs7RUr2K6QoD6BQ,https://p.scdn.co/mp3-preview/2a03d73f94ad777ce31233ba65c20670607b1607
TRAYZXR128F934858F,The Bravest Kids (Acoustic),SOPVTMB12AB0189152,Let The Dominoes Fall,ARF84A41187B9A34E7,e503a20e-c978-4f7c-82f6-733bffdfe02a,Rancid,94.01424,0.850728265858,0.542054631464,0,The Bravest Kids - Acoustic,Rancid,2hWJ9BOi3dFmCL4oqdrZEL,https://p.scdn.co/mp3-preview/a43c960ce72a5c3f1f9e803149613ac97c84a03f
TRAYZLG128F92F3BCD,Quest for Oneness,SOCMIQN12A8C1414C0,Pave the Way,AR78ZID1187B9B31ED,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Mikey Dread,184.47628,0.58568314983,0.360445765807,1991,Quest for Oneness,Mikey Dread,2i9HkrKZVH4NeAUX02VR4A,https://p.scdn.co/mp3-preview/084b86ff32df9d7ea5daf405d5f5eca6e00ceb95
TRAYZCF12903CF39A4,It Feels Like Rain,SOUTSZU12AB0185C96,Meet Me Where They Play The Blues,ARGJ0911187FB4613F,3aeb9e89-4fc3-46f4-a5a8-cf6c1b7e66a0,Maria Muldaur,411.01016,0.58695062173,0.43205407899,1999,It Feels Like Rain,Maria Muldaur,5qiBrq267nZSHojiB4zA6Z,https://p.scdn.co/mp3-preview/3c1f9ccbcc3e78b3a17c4485d4bf31eafbaed9c4
TRAYZXT128F42650B1,Magico,SODTZIR12A8C13025B,QBO,ARQ4E5R1187B9B3A3E,2a74f0ec-e478-423e-970c-317829bd503f,QBO,189.6224,0.559366582247,0.41453432074,0,Magico,QBO,2kOsycnB7GYnF7P4R1jMxX,https://p.scdn.co/mp3-preview/0abe43686b8874d555e2311110d3e0b3cecebfbb
TRAYZXS12903CF1C4F,Life Deprived,SOKBGFX12AB0188810,In Defiance Of Existence,AR2EBRG1187B9B07C8,02fc3032-e491-46b8-8742-9859e4906dcc,Old Man's Child,288.44363,0.635483455074,0.428441940289,2003,Life Deprived,Old Man's Child,6ZiaGtb94L6LtRbC3yHkJW,https://p.scdn.co/mp3-preview/4c94804fd6cb771d19a0e0d69f6e6fb5dde6628b
TRAYZDO128F9318816,So So So,SOSUZKN12AB0182AED,Zoo Palace,AROENEQ11F4C8451B1,,The Lord Henry,240.84853,0.449743601051,0.0,0,"Purcell: Funeral Sentences: Thou Know'st, Lord, Z. 58C (First Verse)",Henry Purcell,0UWr1nthL8gK9UWnX48h98,https://p.scdn.co/mp3-preview/7e619588c5354c82a6392f9ca27d5914f8f6e837
TRAYZJX128F42992F7,Banzai Washout,SOUHACE12A8C140623,Revolution,ARUABHE1187B9AF820,825eb2e3-7ca9-48c4-a4a7-85a274c0e567,Way Out West,155.89832,0.648850182628,0.456182382802,0,Banzai Washout,Way Out West,4U4jMO68a003Dwz4a9TgZ1,https://p.scdn.co/mp3-preview/817ed97caef8381528d00e37e608ee82bb2055f6
TRAYGYF128F930CA01,Clothes Of Sand,SOEKLNK12A58A7839A,The Edge Of Silence,AR7AE0Q1187B9AE30E,ae389557-f85b-4954-88f2-7b542db07ff8,Solas,255.97342,0.602360696263,0.366348438993,2002,Clothes Of Sand,Solas,53oPw40W1RKbFwk1m3fxkT,https://p.scdn.co/mp3-preview/2c05f5fc01945cde6dd82cec60f2e9256ac6f443
TRAYGNF128F934C350,Percutindo,SOWGRLK12AB0182D6F,Xingú,ARNM86K1187B99210D,8addb377-21bd-437d-b649-4adabf494a6c,Djalma Correa,285.88363,0.0,0.0,0,Todos los Besos - Remix,Siloé,2vrCoGbSe6TCUjafJgLZaf,https://p.scdn.co/mp3-preview/c93fca4278e7f8f7ed09c559658950a0079a3c9a
TRAYGWA128F421FFD5,Stereophonic Presentation - Process And Passion_ Pt. 4,SOYFJKG12A6D4FACC3,Process And Passion,ARPK1CM1187B9B6B9C,b086eeea-0a4b-4c5f-8bc0-72681fcc1444,Roger Reynolds,158.24934,0.31569241025,0.263509097299,0,"Stereophonic Presentation - Process And Passion, Pt. 4",Roger Reynolds,4UvHlPKCcFw2Fckuw0ZDm2,https://p.scdn.co/mp3-preview/dc0a9d0e0c7dce0575362b7d8990c23da5767389
TRAYGYH128F9314B66,Fathom Five,SOUZMCR12AB018553E,New Hope for the Dead,ARJGNV61187B98F3B5,49d81b18-cb1e-49d1-90ef-3cf329e6a1fb,Mira,277.99465,0.545110950821,0.34575124702,0,Full Fathom Five,Miranda Sex Garden,2FQQiKOKK7DItqwS2kjtk0,https://p.scdn.co/mp3-preview/4caea1f3d622ff1a98722f677359a9da4802c375
